subclass	sample	random_cluster_n	random_max_cluster_size	true_mean_cluster_size	difference_true_mean_minus_random_max
025 CA2-FC-IG Glut	sample_129	72	651.0	136.5909090909091	-514.4090909090909
025 CA2-FC-IG Glut	sample_13	74	597.0	136.5909090909091	-460.4090909090909
025 CA2-FC-IG Glut	sample_130	69	749.0	136.5909090909091	-612.4090909090909
025 CA2-FC-IG Glut	sample_131	78	1257.0	136.5909090909091	-1120.409090909091
025 CA2-FC-IG Glut	sample_132	68	1402.0	136.5909090909091	-1265.409090909091
025 CA2-FC-IG Glut	sample_133	76	699.0	136.5909090909091	-562.4090909090909
025 CA2-FC-IG Glut	sample_134	85	412.0	136.5909090909091	-275.4090909090909
025 CA2-FC-IG Glut	sample_135	79	577.0	136.5909090909091	-440.4090909090909
025 CA2-FC-IG Glut	sample_136	78	600.0	136.5909090909091	-463.4090909090909
025 CA2-FC-IG Glut	sample_137	74	590.0	136.5909090909091	-453.4090909090909
025 CA2-FC-IG Glut	sample_138	74	500.0	136.5909090909091	-363.4090909090909
025 CA2-FC-IG Glut	sample_139	73	1285.0	136.5909090909091	-1148.409090909091
025 CA2-FC-IG Glut	sample_14	71	885.0	136.5909090909091	-748.4090909090909
025 CA2-FC-IG Glut	sample_140	73	1212.0	136.5909090909091	-1075.409090909091
025 CA2-FC-IG Glut	sample_141	79	360.0	136.5909090909091	-223.4090909090909
025 CA2-FC-IG Glut	sample_142	78	857.0	136.5909090909091	-720.4090909090909
025 CA2-FC-IG Glut	sample_143	76	1042.0	136.5909090909091	-905.4090909090909
025 CA2-FC-IG Glut	sample_144	65	487.0	136.5909090909091	-350.4090909090909
025 CA2-FC-IG Glut	sample_145	76	551.0	136.5909090909091	-414.4090909090909
025 CA2-FC-IG Glut	sample_146	75	712.0	136.5909090909091	-575.4090909090909
025 CA2-FC-IG Glut	sample_147	81	927.0	136.5909090909091	-790.4090909090909
025 CA2-FC-IG Glut	sample_148	74	818.0	136.5909090909091	-681.4090909090909
025 CA2-FC-IG Glut	sample_149	69	851.0	136.5909090909091	-714.4090909090909
025 CA2-FC-IG Glut	sample_15	69	974.0	136.5909090909091	-837.4090909090909
025 CA2-FC-IG Glut	sample_150	72	1010.0	136.5909090909091	-873.4090909090909
025 CA2-FC-IG Glut	sample_151	75	764.0	136.5909090909091	-627.4090909090909
025 CA2-FC-IG Glut	sample_152	79	727.0	136.5909090909091	-590.4090909090909
025 CA2-FC-IG Glut	sample_153	76	900.0	136.5909090909091	-763.4090909090909
025 CA2-FC-IG Glut	sample_154	62	1301.0	136.5909090909091	-1164.409090909091
025 CA2-FC-IG Glut	sample_155	78	550.0	136.5909090909091	-413.4090909090909
025 CA2-FC-IG Glut	sample_156	79	626.0	136.5909090909091	-489.4090909090909
025 CA2-FC-IG Glut	sample_157	77	1243.0	136.5909090909091	-1106.409090909091
025 CA2-FC-IG Glut	sample_158	73	1124.0	136.5909090909091	-987.4090909090909
025 CA2-FC-IG Glut	sample_159	75	744.0	136.5909090909091	-607.4090909090909
025 CA2-FC-IG Glut	sample_16	73	1306.0	136.5909090909091	-1169.409090909091
025 CA2-FC-IG Glut	sample_160	74	573.0	136.5909090909091	-436.4090909090909
025 CA2-FC-IG Glut	sample_161	73	954.0	136.5909090909091	-817.4090909090909
025 CA2-FC-IG Glut	sample_162	75	458.0	136.5909090909091	-321.4090909090909
025 CA2-FC-IG Glut	sample_163	66	1248.0	136.5909090909091	-1111.409090909091
025 CA2-FC-IG Glut	sample_164	75	947.0	136.5909090909091	-810.4090909090909
025 CA2-FC-IG Glut	sample_165	70	490.0	136.5909090909091	-353.4090909090909
025 CA2-FC-IG Glut	sample_166	69	853.0	136.5909090909091	-716.4090909090909
025 CA2-FC-IG Glut	sample_167	70	713.0	136.5909090909091	-576.4090909090909
025 CA2-FC-IG Glut	sample_168	79	836.0	136.5909090909091	-699.4090909090909
025 CA2-FC-IG Glut	sample_169	67	898.0	136.5909090909091	-761.4090909090909
025 CA2-FC-IG Glut	sample_17	81	828.0	136.5909090909091	-691.4090909090909
025 CA2-FC-IG Glut	sample_170	71	610.0	136.5909090909091	-473.4090909090909
025 CA2-FC-IG Glut	sample_171	74	1363.0	136.5909090909091	-1226.409090909091
025 CA2-FC-IG Glut	sample_172	76	684.0	136.5909090909091	-547.4090909090909
025 CA2-FC-IG Glut	sample_173	74	509.0	136.5909090909091	-372.4090909090909
025 CA2-FC-IG Glut	sample_174	77	1717.0	136.5909090909091	-1580.409090909091
025 CA2-FC-IG Glut	sample_175	67	1333.0	136.5909090909091	-1196.409090909091
025 CA2-FC-IG Glut	sample_176	78	761.0	136.5909090909091	-624.4090909090909
025 CA2-FC-IG Glut	sample_177	75	740.0	136.5909090909091	-603.4090909090909
025 CA2-FC-IG Glut	sample_178	69	790.0	136.5909090909091	-653.4090909090909
025 CA2-FC-IG Glut	sample_179	79	393.0	136.5909090909091	-256.4090909090909
025 CA2-FC-IG Glut	sample_18	73	421.0	136.5909090909091	-284.4090909090909
025 CA2-FC-IG Glut	sample_180	71	916.0	136.5909090909091	-779.4090909090909
025 CA2-FC-IG Glut	sample_181	63	1115.0	136.5909090909091	-978.4090909090909
025 CA2-FC-IG Glut	sample_182	81	406.0	136.5909090909091	-269.4090909090909
025 CA2-FC-IG Glut	sample_183	70	714.0	136.5909090909091	-577.4090909090909
025 CA2-FC-IG Glut	sample_184	70	678.0	136.5909090909091	-541.4090909090909
025 CA2-FC-IG Glut	sample_185	76	693.0	136.5909090909091	-556.4090909090909
025 CA2-FC-IG Glut	sample_186	78	606.0	136.5909090909091	-469.4090909090909
025 CA2-FC-IG Glut	sample_187	72	968.0	136.5909090909091	-831.4090909090909
025 CA2-FC-IG Glut	sample_188	75	854.0	136.5909090909091	-717.4090909090909
025 CA2-FC-IG Glut	sample_189	76	532.0	136.5909090909091	-395.4090909090909
025 CA2-FC-IG Glut	sample_19	69	740.0	136.5909090909091	-603.4090909090909
025 CA2-FC-IG Glut	sample_190	73	779.0	136.5909090909091	-642.4090909090909
025 CA2-FC-IG Glut	sample_191	79	707.0	136.5909090909091	-570.4090909090909
025 CA2-FC-IG Glut	sample_192	71	577.0	136.5909090909091	-440.4090909090909
025 CA2-FC-IG Glut	sample_193	76	1080.0	136.5909090909091	-943.4090909090909
025 CA2-FC-IG Glut	sample_194	73	636.0	136.5909090909091	-499.4090909090909
025 CA2-FC-IG Glut	sample_195	71	950.0	136.5909090909091	-813.4090909090909
025 CA2-FC-IG Glut	sample_196	77	1787.0	136.5909090909091	-1650.409090909091
025 CA2-FC-IG Glut	sample_197	77	446.0	136.5909090909091	-309.4090909090909
025 CA2-FC-IG Glut	sample_198	67	1456.0	136.5909090909091	-1319.409090909091
025 CA2-FC-IG Glut	sample_199	70	1086.0	136.5909090909091	-949.4090909090909
025 CA2-FC-IG Glut	sample_2	78	711.0	136.5909090909091	-574.4090909090909
025 CA2-FC-IG Glut	sample_20	74	489.0	136.5909090909091	-352.4090909090909
025 CA2-FC-IG Glut	sample_200	73	712.0	136.5909090909091	-575.4090909090909
025 CA2-FC-IG Glut	sample_201	72	960.0	136.5909090909091	-823.4090909090909
025 CA2-FC-IG Glut	sample_202	78	1033.0	136.5909090909091	-896.4090909090909
025 CA2-FC-IG Glut	sample_203	69	796.0	136.5909090909091	-659.4090909090909
025 CA2-FC-IG Glut	sample_204	72	603.0	136.5909090909091	-466.4090909090909
025 CA2-FC-IG Glut	sample_205	72	1195.0	136.5909090909091	-1058.409090909091
025 CA2-FC-IG Glut	sample_206	74	531.0	136.5909090909091	-394.4090909090909
025 CA2-FC-IG Glut	sample_207	74	826.0	136.5909090909091	-689.4090909090909
025 CA2-FC-IG Glut	sample_208	71	1022.0	136.5909090909091	-885.4090909090909
025 CA2-FC-IG Glut	sample_209	76	855.0	136.5909090909091	-718.4090909090909
025 CA2-FC-IG Glut	sample_21	75	1096.0	136.5909090909091	-959.4090909090909
025 CA2-FC-IG Glut	sample_210	80	583.0	136.5909090909091	-446.4090909090909
025 CA2-FC-IG Glut	sample_211	77	715.0	136.5909090909091	-578.4090909090909
025 CA2-FC-IG Glut	sample_212	73	626.0	136.5909090909091	-489.4090909090909
025 CA2-FC-IG Glut	sample_213	73	549.0	136.5909090909091	-412.4090909090909
025 CA2-FC-IG Glut	sample_214	72	1131.0	136.5909090909091	-994.4090909090909
025 CA2-FC-IG Glut	sample_215	70	624.0	136.5909090909091	-487.4090909090909
025 CA2-FC-IG Glut	sample_216	77	892.0	136.5909090909091	-755.4090909090909
025 CA2-FC-IG Glut	sample_217	73	946.0	136.5909090909091	-809.4090909090909
025 CA2-FC-IG Glut	sample_218	74	932.0	136.5909090909091	-795.4090909090909
025 CA2-FC-IG Glut	sample_219	79	775.0	136.5909090909091	-638.4090909090909
025 CA2-FC-IG Glut	sample_22	70	953.0	136.5909090909091	-816.4090909090909
025 CA2-FC-IG Glut	sample_220	68	1300.0	136.5909090909091	-1163.409090909091
025 CA2-FC-IG Glut	sample_221	77	1085.0	136.5909090909091	-948.4090909090909
025 CA2-FC-IG Glut	sample_222	73	864.0	136.5909090909091	-727.4090909090909
025 CA2-FC-IG Glut	sample_223	72	602.0	136.5909090909091	-465.4090909090909
025 CA2-FC-IG Glut	sample_224	74	594.0	136.5909090909091	-457.4090909090909
025 CA2-FC-IG Glut	sample_225	79	738.0	136.5909090909091	-601.4090909090909
025 CA2-FC-IG Glut	sample_226	65	905.0	136.5909090909091	-768.4090909090909
025 CA2-FC-IG Glut	sample_227	78	697.0	136.5909090909091	-560.4090909090909
025 CA2-FC-IG Glut	sample_228	72	591.0	136.5909090909091	-454.4090909090909
025 CA2-FC-IG Glut	sample_229	71	514.0	136.5909090909091	-377.4090909090909
025 CA2-FC-IG Glut	sample_23	77	1230.0	136.5909090909091	-1093.409090909091
025 CA2-FC-IG Glut	sample_230	71	694.0	136.5909090909091	-557.4090909090909
025 CA2-FC-IG Glut	sample_231	74	1070.0	136.5909090909091	-933.4090909090909
025 CA2-FC-IG Glut	sample_232	77	790.0	136.5909090909091	-653.4090909090909
025 CA2-FC-IG Glut	sample_233	66	775.0	136.5909090909091	-638.4090909090909
025 CA2-FC-IG Glut	sample_234	75	686.0	136.5909090909091	-549.4090909090909
025 CA2-FC-IG Glut	sample_235	74	901.0	136.5909090909091	-764.4090909090909
025 CA2-FC-IG Glut	sample_236	79	881.0	136.5909090909091	-744.4090909090909
025 CA2-FC-IG Glut	sample_237	77	843.0	136.5909090909091	-706.4090909090909
025 CA2-FC-IG Glut	sample_238	74	892.0	136.5909090909091	-755.4090909090909
025 CA2-FC-IG Glut	sample_239	65	966.0	136.5909090909091	-829.4090909090909
025 CA2-FC-IG Glut	sample_24	77	1189.0	136.5909090909091	-1052.409090909091
025 CA2-FC-IG Glut	sample_240	82	728.0	136.5909090909091	-591.4090909090909
025 CA2-FC-IG Glut	sample_241	77	834.0	136.5909090909091	-697.4090909090909
025 CA2-FC-IG Glut	sample_242	77	1670.0	136.5909090909091	-1533.409090909091
025 CA2-FC-IG Glut	sample_243	73	1583.0	136.5909090909091	-1446.409090909091
025 CA2-FC-IG Glut	sample_244	73	703.0	136.5909090909091	-566.4090909090909
025 CA2-FC-IG Glut	sample_245	73	1117.0	136.5909090909091	-980.4090909090909
025 CA2-FC-IG Glut	sample_246	78	800.0	136.5909090909091	-663.4090909090909
025 CA2-FC-IG Glut	sample_247	77	1197.0	136.5909090909091	-1060.409090909091
025 CA2-FC-IG Glut	sample_248	74	461.0	136.5909090909091	-324.4090909090909
025 CA2-FC-IG Glut	sample_249	79	877.0	136.5909090909091	-740.4090909090909
025 CA2-FC-IG Glut	sample_25	73	1051.0	136.5909090909091	-914.4090909090909
025 CA2-FC-IG Glut	sample_250	67	2216.0	136.5909090909091	-2079.409090909091
025 CA2-FC-IG Glut	sample_251	72	924.0	136.5909090909091	-787.4090909090909
025 CA2-FC-IG Glut	sample_252	71	1505.0	136.5909090909091	-1368.409090909091
025 CA2-FC-IG Glut	sample_253	68	494.0	136.5909090909091	-357.4090909090909
025 CA2-FC-IG Glut	sample_254	73	904.0	136.5909090909091	-767.4090909090909
025 CA2-FC-IG Glut	sample_255	76	1034.0	136.5909090909091	-897.4090909090909
025 CA2-FC-IG Glut	sample_256	77	574.0	136.5909090909091	-437.4090909090909
025 CA2-FC-IG Glut	sample_257	70	822.0	136.5909090909091	-685.4090909090909
025 CA2-FC-IG Glut	sample_258	77	1232.0	136.5909090909091	-1095.409090909091
025 CA2-FC-IG Glut	sample_259	79	1313.0	136.5909090909091	-1176.409090909091
025 CA2-FC-IG Glut	sample_26	75	1144.0	136.5909090909091	-1007.4090909090909
025 CA2-FC-IG Glut	sample_260	77	891.0	136.5909090909091	-754.4090909090909
025 CA2-FC-IG Glut	sample_261	74	550.0	136.5909090909091	-413.4090909090909
025 CA2-FC-IG Glut	sample_262	76	313.0	136.5909090909091	-176.4090909090909
025 CA2-FC-IG Glut	sample_263	79	735.0	136.5909090909091	-598.4090909090909
025 CA2-FC-IG Glut	sample_264	80	516.0	136.5909090909091	-379.4090909090909
025 CA2-FC-IG Glut	sample_265	75	733.0	136.5909090909091	-596.4090909090909
025 CA2-FC-IG Glut	sample_266	74	1515.0	136.5909090909091	-1378.409090909091
025 CA2-FC-IG Glut	sample_267	68	497.0	136.5909090909091	-360.4090909090909
025 CA2-FC-IG Glut	sample_268	76	761.0	136.5909090909091	-624.4090909090909
025 CA2-FC-IG Glut	sample_269	73	983.0	136.5909090909091	-846.4090909090909
025 CA2-FC-IG Glut	sample_27	81	699.0	136.5909090909091	-562.4090909090909
025 CA2-FC-IG Glut	sample_270	77	1048.0	136.5909090909091	-911.4090909090909
025 CA2-FC-IG Glut	sample_271	66	731.0	136.5909090909091	-594.4090909090909
025 CA2-FC-IG Glut	sample_272	71	1289.0	136.5909090909091	-1152.409090909091
025 CA2-FC-IG Glut	sample_273	72	1372.0	136.5909090909091	-1235.409090909091
025 CA2-FC-IG Glut	sample_274	75	557.0	136.5909090909091	-420.4090909090909
025 CA2-FC-IG Glut	sample_275	74	576.0	136.5909090909091	-439.4090909090909
025 CA2-FC-IG Glut	sample_276	65	486.0	136.5909090909091	-349.4090909090909
025 CA2-FC-IG Glut	sample_277	86	884.0	136.5909090909091	-747.4090909090909
025 CA2-FC-IG Glut	sample_278	76	667.0	136.5909090909091	-530.4090909090909
025 CA2-FC-IG Glut	sample_279	69	643.0	136.5909090909091	-506.4090909090909
025 CA2-FC-IG Glut	sample_28	71	848.0	136.5909090909091	-711.4090909090909
025 CA2-FC-IG Glut	sample_280	72	822.0	136.5909090909091	-685.4090909090909
025 CA2-FC-IG Glut	sample_281	67	1262.0	136.5909090909091	-1125.409090909091
025 CA2-FC-IG Glut	sample_282	62	857.0	136.5909090909091	-720.4090909090909
025 CA2-FC-IG Glut	sample_283	72	1270.0	136.5909090909091	-1133.409090909091
025 CA2-FC-IG Glut	sample_284	68	946.0	136.5909090909091	-809.4090909090909
025 CA2-FC-IG Glut	sample_285	72	711.0	136.5909090909091	-574.4090909090909
025 CA2-FC-IG Glut	sample_286	72	980.0	136.5909090909091	-843.4090909090909
025 CA2-FC-IG Glut	sample_287	72	1114.0	136.5909090909091	-977.4090909090909
025 CA2-FC-IG Glut	sample_288	71	814.0	136.5909090909091	-677.4090909090909
025 CA2-FC-IG Glut	sample_289	73	1086.0	136.5909090909091	-949.4090909090909
025 CA2-FC-IG Glut	sample_29	72	998.0	136.5909090909091	-861.4090909090909
025 CA2-FC-IG Glut	sample_290	82	577.0	136.5909090909091	-440.4090909090909
025 CA2-FC-IG Glut	sample_291	70	476.0	136.5909090909091	-339.4090909090909
025 CA2-FC-IG Glut	sample_292	76	704.0	136.5909090909091	-567.4090909090909
025 CA2-FC-IG Glut	sample_293	75	733.0	136.5909090909091	-596.4090909090909
025 CA2-FC-IG Glut	sample_294	72	1221.0	136.5909090909091	-1084.409090909091
025 CA2-FC-IG Glut	sample_295	72	912.0	136.5909090909091	-775.4090909090909
025 CA2-FC-IG Glut	sample_296	77	1413.0	136.5909090909091	-1276.409090909091
025 CA2-FC-IG Glut	sample_297	70	1482.0	136.5909090909091	-1345.409090909091
025 CA2-FC-IG Glut	sample_298	75	682.0	136.5909090909091	-545.4090909090909
025 CA2-FC-IG Glut	sample_299	79	802.0	136.5909090909091	-665.4090909090909
025 CA2-FC-IG Glut	sample_3	71	1158.0	136.5909090909091	-1021.4090909090909
025 CA2-FC-IG Glut	sample_30	70	1380.0	136.5909090909091	-1243.409090909091
025 CA2-FC-IG Glut	sample_300	69	1409.0	136.5909090909091	-1272.409090909091
025 CA2-FC-IG Glut	sample_301	75	620.0	136.5909090909091	-483.4090909090909
025 CA2-FC-IG Glut	sample_302	74	1044.0	136.5909090909091	-907.4090909090909
025 CA2-FC-IG Glut	sample_303	77	730.0	136.5909090909091	-593.4090909090909
025 CA2-FC-IG Glut	sample_304	84	698.0	136.5909090909091	-561.4090909090909
025 CA2-FC-IG Glut	sample_305	78	621.0	136.5909090909091	-484.4090909090909
025 CA2-FC-IG Glut	sample_306	75	763.0	136.5909090909091	-626.4090909090909
025 CA2-FC-IG Glut	sample_307	72	1501.0	136.5909090909091	-1364.409090909091
025 CA2-FC-IG Glut	sample_308	73	1677.0	136.5909090909091	-1540.409090909091
025 CA2-FC-IG Glut	sample_309	73	814.0	136.5909090909091	-677.4090909090909
025 CA2-FC-IG Glut	sample_31	69	702.0	136.5909090909091	-565.4090909090909
025 CA2-FC-IG Glut	sample_310	77	522.0	136.5909090909091	-385.4090909090909
025 CA2-FC-IG Glut	sample_311	73	489.0	136.5909090909091	-352.4090909090909
025 CA2-FC-IG Glut	sample_312	70	618.0	136.5909090909091	-481.4090909090909
025 CA2-FC-IG Glut	sample_313	80	791.0	136.5909090909091	-654.4090909090909
025 CA2-FC-IG Glut	sample_314	76	931.0	136.5909090909091	-794.4090909090909
025 CA2-FC-IG Glut	sample_315	76	1613.0	136.5909090909091	-1476.409090909091
025 CA2-FC-IG Glut	sample_316	74	1932.0	136.5909090909091	-1795.409090909091
025 CA2-FC-IG Glut	sample_317	77	1171.0	136.5909090909091	-1034.409090909091
025 CA2-FC-IG Glut	sample_318	83	727.0	136.5909090909091	-590.4090909090909
025 CA2-FC-IG Glut	sample_319	71	927.0	136.5909090909091	-790.4090909090909
025 CA2-FC-IG Glut	sample_32	72	708.0	136.5909090909091	-571.4090909090909
025 CA2-FC-IG Glut	sample_320	82	415.0	136.5909090909091	-278.4090909090909
025 CA2-FC-IG Glut	sample_321	74	906.0	136.5909090909091	-769.4090909090909
025 CA2-FC-IG Glut	sample_322	71	1576.0	136.5909090909091	-1439.409090909091
025 CA2-FC-IG Glut	sample_323	68	691.0	136.5909090909091	-554.4090909090909
025 CA2-FC-IG Glut	sample_324	69	655.0	136.5909090909091	-518.4090909090909
025 CA2-FC-IG Glut	sample_325	81	702.0	136.5909090909091	-565.4090909090909
025 CA2-FC-IG Glut	sample_326	83	944.0	136.5909090909091	-807.4090909090909
025 CA2-FC-IG Glut	sample_327	72	1242.0	136.5909090909091	-1105.409090909091
025 CA2-FC-IG Glut	sample_328	76	507.0	136.5909090909091	-370.4090909090909
025 CA2-FC-IG Glut	sample_329	70	1055.0	136.5909090909091	-918.4090909090909
025 CA2-FC-IG Glut	sample_33	80	816.0	136.5909090909091	-679.4090909090909
025 CA2-FC-IG Glut	sample_330	74	477.0	136.5909090909091	-340.4090909090909
025 CA2-FC-IG Glut	sample_331	79	854.0	136.5909090909091	-717.4090909090909
025 CA2-FC-IG Glut	sample_332	66	675.0	136.5909090909091	-538.4090909090909
025 CA2-FC-IG Glut	sample_333	77	553.0	136.5909090909091	-416.4090909090909
025 CA2-FC-IG Glut	sample_334	70	585.0	136.5909090909091	-448.4090909090909
025 CA2-FC-IG Glut	sample_335	68	632.0	136.5909090909091	-495.4090909090909
025 CA2-FC-IG Glut	sample_336	78	448.0	136.5909090909091	-311.4090909090909
025 CA2-FC-IG Glut	sample_337	72	1453.0	136.5909090909091	-1316.409090909091
025 CA2-FC-IG Glut	sample_338	80	885.0	136.5909090909091	-748.4090909090909
025 CA2-FC-IG Glut	sample_339	73	865.0	136.5909090909091	-728.4090909090909
025 CA2-FC-IG Glut	sample_34	75	756.0	136.5909090909091	-619.4090909090909
025 CA2-FC-IG Glut	sample_340	80	406.0	136.5909090909091	-269.4090909090909
025 CA2-FC-IG Glut	sample_341	66	1525.0	136.5909090909091	-1388.409090909091
025 CA2-FC-IG Glut	sample_342	69	999.0	136.5909090909091	-862.4090909090909
025 CA2-FC-IG Glut	sample_343	79	668.0	136.5909090909091	-531.4090909090909
025 CA2-FC-IG Glut	sample_344	77	613.0	136.5909090909091	-476.4090909090909
025 CA2-FC-IG Glut	sample_345	71	742.0	136.5909090909091	-605.4090909090909
025 CA2-FC-IG Glut	sample_346	80	383.0	136.5909090909091	-246.4090909090909
025 CA2-FC-IG Glut	sample_347	76	767.0	136.5909090909091	-630.4090909090909
025 CA2-FC-IG Glut	sample_348	70	1242.0	136.5909090909091	-1105.409090909091
025 CA2-FC-IG Glut	sample_349	72	539.0	136.5909090909091	-402.4090909090909
025 CA2-FC-IG Glut	sample_35	77	1164.0	136.5909090909091	-1027.409090909091
025 CA2-FC-IG Glut	sample_350	71	996.0	136.5909090909091	-859.4090909090909
025 CA2-FC-IG Glut	sample_351	66	1435.0	136.5909090909091	-1298.409090909091
025 CA2-FC-IG Glut	sample_352	74	1317.0	136.5909090909091	-1180.409090909091
025 CA2-FC-IG Glut	sample_353	75	912.0	136.5909090909091	-775.4090909090909
025 CA2-FC-IG Glut	sample_354	74	704.0	136.5909090909091	-567.4090909090909
025 CA2-FC-IG Glut	sample_355	70	828.0	136.5909090909091	-691.4090909090909
025 CA2-FC-IG Glut	sample_356	78	893.0	136.5909090909091	-756.4090909090909
025 CA2-FC-IG Glut	sample_357	71	838.0	136.5909090909091	-701.4090909090909
025 CA2-FC-IG Glut	sample_358	68	461.0	136.5909090909091	-324.4090909090909
